train-clean-100/2002/139469/2002_139469_000004_000000,0.0,12.25,search/2002/2002_139469_000004_000000
train-clean-100/2002/139469/2002_139469_000021_000001,0.0,3.1499166666666665,search/2002/2002_139469_000021_000001
train-clean-100/2002/139469/2002_139469_000023_000001,0.0,3.970083333333333,search/2002/2002_139469_000023_000001
train-clean-100/2002/139469/2002_139469_000013_000003,0.0,17.0,search/2002/2002_139469_000013_000003
train-clean-100/2002/139469/2002_139469_000019_000007,0.0,16.850083333333334,search/2002/2002_139469_000019_000007
train-clean-100/2002/139469/2002_139469_000012_000003,0.0,14.3,search/2002/2002_139469_000012_000003
train-clean-100/2002/139469/2002_139469_000019_000009,0.0,8.13,search/2002/2002_139469_000019_000009
train-clean-100/2002/139469/2002_139469_000021_000006,0.0,7.02,search/2002/2002_139469_000021_000006
train-clean-100/2002/139469/2002_139469_000018_000002,0.0,9.36,search/2002/2002_139469_000018_000002
train-clean-100/2002/139469/2002_139469_000001_000000,0.0,1.01,search/2002/2002_139469_000001_000000
train-clean-100/2002/139469/2002_139469_000022_000007,0.0,15.26,search/2002/2002_139469_000022_000007
train-clean-100/2002/139469/2002_139469_000016_000002,0.0,10.300083333333333,search/2002/2002_139469_000016_000002
train-clean-100/2002/139469/2002_139469_000018_000000,0.0,8.230041666666667,search/2002/2002_139469_000018_000000
train-clean-100/2002/139469/2002_139469_000016_000003,0.0,9.57,search/2002/2002_139469_000016_000003
train-clean-100/2002/139469/2002_139469_000016_000005,0.0,4.580041666666666,search/2002/2002_139469_000016_000005
train-clean-100/2002/139469/2002_139469_000023_000002,0.0,14.560041666666667,search/2002/2002_139469_000023_000002
train-clean-100/2002/139469/2002_139469_000011_000000,0.0,11.78,search/2002/2002_139469_000011_000000
train-clean-100/2002/139469/2002_139469_000021_000009,0.0,17.660041666666668,search/2002/2002_139469_000021_000009
train-clean-100/2002/139469/2002_139469_000012_000006,0.0,6.2000416666666665,search/2002/2002_139469_000012_000006
train-clean-100/2002/139469/2002_139469_000015_000009,0.0,20.079958333333334,search/2002/2002_139469_000015_000009
train-clean-100/2002/139469/2002_139469_000013_000006,0.0,5.099958333333333,search/2002/2002_139469_000013_000006
train-clean-100/2002/139469/2002_139469_000014_000000,0.0,11.63,search/2002/2002_139469_000014_000000
train-clean-100/2002/139469/2002_139469_000015_000010,0.0,20.53,search/2002/2002_139469_000015_000010
train-clean-100/2002/139469/2002_139469_000017_000000,0.0,3.4899583333333335,search/2002/2002_139469_000017_000000
train-clean-100/2002/139469/2002_139469_000002_000001,0.0,11.0,search/2002/2002_139469_000002_000001
train-clean-100/2002/139469/2002_139469_000017_000011,0.0,7.15,search/2002/2002_139469_000017_000011
train-clean-100/2002/139469/2002_139469_000014_000001,0.0,2.319916666666667,search/2002/2002_139469_000014_000001
train-clean-100/2002/139469/2002_139469_000008_000001,0.0,8.32,search/2002/2002_139469_000008_000001
train-clean-100/2002/139469/2002_139469_000015_000007,0.0,9.35,search/2002/2002_139469_000015_000007
train-clean-100/2002/139469/2002_139469_000011_000001,0.0,2.09,search/2002/2002_139469_000011_000001
train-clean-100/2002/139469/2002_139469_000012_000002,0.0,5.06,search/2002/2002_139469_000012_000002
train-clean-100/2002/139469/2002_139469_000024_000005,0.0,10.459958333333333,search/2002/2002_139469_000024_000005
